YEAR, M, D,    SST,   SSTA,     HS,    DHW, BAA
2004,12,31,  27.51,  -0.47,  -1.82,   0.00,   0
2005, 1, 1,  27.73,  -0.25,  -1.60,   0.00,   0
2005, 1, 2,  27.41,  -0.58,  -1.92,   0.00,   0
2005, 1, 3,  27.68,  -0.31,  -1.65,   0.00,   0
2005, 1, 4,  27.66,  -0.33,  -1.67,   0.00,   0
2005, 1, 5,  27.92,  -0.08,  -1.41,   0.00,   0
2005, 1, 6,  28.00,  -0.00,  -1.33,   0.00,   0
2005, 1, 7,  27.90,  -0.10,  -1.43,   0.00,   0
2005, 1, 8,  27.75,  -0.26,  -1.58,   0.00,   0
2005, 1, 9,  27.52,  -0.49,  -1.81,   0.00,   0
2005, 1,10,  27.43,  -0.58,  -1.90,   0.00,   0
2005, 1,11,  27.86,  -0.16,  -1.47,   0.00,   0
2005, 1,12,  27.87,  -0.15,  -1.46,   0.00,   0
2005, 1,13,  27.85,  -0.17,  -1.48,   0.00,   0
2005, 1,14,  27.89,  -0.14,  -1.44,   0.00,   0
2005, 1,15,  27.80,  -0.23,  -1.53,   0.00,   0
2005, 1,16,  27.42,  -0.63,  -1.91,   0.00,   0
2005, 1,17,  27.59,  -0.48,  -1.74,   0.00,   0
2005, 1,18,  27.95,  -0.14,  -1.38,   0.00,   0
2005, 1,19,  29.00,   0.89,  -0.33,   0.00,   0
2005, 1,20,  28.85,   0.72,  -0.48,   0.00,   0
2005, 1,21,  28.64,   0.49,  -0.69,   0.00,   0
2005, 1,22,  28.17,   0.00,  -1.16,   0.00,   0
2005, 1,23,  28.36,   0.17,  -0.97,   0.00,   0
2005, 1,24,  28.06,  -0.15,  -1.27,   0.00,   0
2005, 1,25,  27.97,  -0.26,  -1.36,   0.00,   0
2005, 1,26,  28.95,   0.70,  -0.38,   0.00,   0
2005, 1,27,  28.90,   0.63,  -0.43,   0.00,   0
2005, 1,28,  28.49,   0.20,  -0.84,   0.00,   0
2005, 1,29,  27.63,  -0.68,  -1.70,   0.00,   0
2005, 1,30,  27.06,  -1.27,  -2.27,   0.00,   0
2005, 1,31,  28.03,  -0.32,  -1.30,   0.00,   0
2005, 2, 1,  28.15,  -0.21,  -1.18,   0.00,   0
2005, 2, 2,  28.21,  -0.17,  -1.12,   0.00,   0
2005, 2, 3,  27.59,  -0.81,  -1.74,   0.00,   0
2005, 2, 4,  28.56,   0.14,  -0.77,   0.00,   0
2005, 2, 5,  29.38,   0.94,   0.05,   0.00,   1
2005, 2, 6,  29.13,   0.67,  -0.20,   0.00,   0
2005, 2, 7,  28.87,   0.39,  -0.46,   0.00,   0
2005, 2, 8,  28.48,  -0.02,  -0.85,   0.00,   0
2005, 2, 9,  28.51,  -0.01,  -0.82,   0.00,   0
2005, 2,10,  29.05,   0.51,  -0.28,   0.00,   0
2005, 2,11,  29.39,   0.83,   0.06,   0.00,   1
2005, 2,12,  29.71,   1.13,   0.38,   0.00,   1
2005, 2,13,  29.70,   1.10,   0.37,   0.00,   1
2005, 2,14,  29.06,   0.44,  -0.27,   0.00,   0
2005, 2,15,  28.66,   0.02,  -0.67,   0.00,   0
2005, 2,16,  28.99,   0.34,  -0.34,   0.00,   0
2005, 2,17,  29.09,   0.43,  -0.24,   0.00,   0
2005, 2,18,  28.63,  -0.04,  -0.70,   0.00,   0
2005, 2,19,  28.39,  -0.29,  -0.94,   0.00,   0
2005, 2,20,  29.18,   0.49,  -0.15,   0.00,   0
2005, 2,21,  29.58,   0.88,   0.25,   0.00,   1
2005, 2,22,  29.76,   1.05,   0.43,   0.00,   1
2005, 2,23,  29.83,   1.11,   0.50,   0.00,   1
2005, 2,24,  29.25,   0.51,  -0.08,   0.00,   0
2005, 2,25,  29.25,   0.50,  -0.08,   0.00,   0
2005, 2,26,  29.25,   0.49,  -0.08,   0.00,   0
2005, 2,27,  28.98,   0.21,  -0.35,   0.00,   0
2005, 2,28,  29.03,   0.25,  -0.30,   0.00,   0
2005, 3, 1,  28.81,   0.02,  -0.52,   0.00,   0
2005, 3, 2,  28.51,  -0.29,  -0.82,   0.00,   0
2005, 3, 3,  28.75,  -0.06,  -0.58,   0.00,   0
2005, 3, 4,  29.01,   0.19,  -0.32,   0.00,   0
2005, 3, 5,  29.31,   0.48,  -0.02,   0.00,   0
2005, 3, 6,  29.57,   0.73,   0.24,   0.00,   1
2005, 3, 7,  29.22,   0.37,  -0.11,   0.00,   0
2005, 3, 8,  29.39,   0.53,   0.06,   0.00,   1
2005, 3, 9,  28.97,   0.10,  -0.36,   0.00,   0
2005, 3,10,  28.87,  -0.01,  -0.46,   0.00,   0
2005, 3,11,  28.76,  -0.13,  -0.57,   0.00,   0
2005, 3,12,  28.85,  -0.05,  -0.48,   0.00,   0
2005, 3,13,  29.06,   0.15,  -0.27,   0.00,   0
2005, 3,14,  29.45,   0.53,   0.12,   0.00,   1
2005, 3,15,  29.34,   0.41,   0.01,   0.00,   1
2005, 3,16,  29.15,   0.20,  -0.18,   0.00,   0
2005, 3,17,  29.20,   0.24,  -0.13,   0.00,   0
2005, 3,18,  29.82,   0.85,   0.49,   0.00,   1
2005, 3,19,  29.91,   0.93,   0.58,   0.00,   1
2005, 3,20,  29.96,   0.96,   0.63,   0.00,   1
2005, 3,21,  30.10,   1.09,   0.77,   0.00,   1
2005, 3,22,  29.91,   0.89,   0.58,   0.00,   1
2005, 3,23,  29.77,   0.74,   0.44,   0.00,   1
2005, 3,24,  29.48,   0.43,   0.15,   0.00,   1
2005, 3,25,  29.60,   0.54,   0.27,   0.00,   1
2005, 3,26,  30.06,   0.99,   0.73,   0.00,   1
2005, 3,27,  30.02,   0.93,   0.69,   0.00,   1
2005, 3,28,  29.88,   0.78,   0.55,   0.00,   1
2005, 3,29,  29.79,   0.68,   0.46,   0.00,   1
2005, 3,30,  29.85,   0.73,   0.52,   0.00,   1
2005, 3,31,  29.96,   0.82,   0.63,   0.00,   1
2005, 4, 1,  29.72,   0.57,   0.39,   0.00,   1
2005, 4, 2,  28.71,  -0.45,  -0.62,   0.00,   0
2005, 4, 3,  28.97,  -0.21,  -0.36,   0.00,   0
2005, 4, 4,  29.11,  -0.08,  -0.22,   0.00,   0
2005, 4, 5,  29.30,   0.10,  -0.03,   0.00,   0
2005, 4, 6,  29.08,  -0.13,  -0.25,   0.00,   0
2005, 4, 7,  29.02,  -0.21,  -0.31,   0.00,   0
2005, 4, 8,  29.73,   0.49,   0.40,   0.00,   1
2005, 4, 9,  29.93,   0.68,   0.60,   0.00,   1
2005, 4,10,  29.96,   0.70,   0.63,   0.00,   1
2005, 4,11,  29.82,   0.54,   0.49,   0.00,   1
2005, 4,12,  29.79,   0.50,   0.46,   0.00,   1
2005, 4,13,  29.80,   0.50,   0.47,   0.00,   1
2005, 4,14,  30.05,   0.73,   0.72,   0.00,   1
2005, 4,15,  30.00,   0.67,   0.67,   0.00,   1
2005, 4,16,  29.97,   0.66,   0.64,   0.00,   1
2005, 4,17,  29.90,   0.62,   0.57,   0.00,   1
2005, 4,18,  29.69,   0.43,   0.36,   0.00,   1
2005, 4,19,  29.63,   0.39,   0.30,   0.00,   1
2005, 4,20,  30.11,   0.90,   0.78,   0.00,   1
2005, 4,21,  30.13,   0.94,   0.80,   0.00,   1
2005, 4,22,  30.03,   0.86,   0.70,   0.00,   1
2005, 4,23,  29.91,   0.77,   0.58,   0.00,   1
2005, 4,24,  30.25,   1.13,   0.92,   0.00,   1
2005, 4,25,  30.00,   0.90,   0.67,   0.00,   1
2005, 4,26,  30.37,   1.30,   1.04,   0.15,   2
2005, 4,27,  30.78,   1.73,   1.45,   0.36,   2
2005, 4,28,  30.68,   1.65,   1.35,   0.55,   2
2005, 4,29,  29.83,   0.83,   0.50,   0.55,   1
2005, 4,30,  29.77,   0.79,   0.44,   0.55,   1
2005, 5, 1,  30.49,   1.53,   1.16,   0.72,   2
2005, 5, 2,  30.46,   1.53,   1.13,   0.88,   2
2005, 5, 3,  30.39,   1.48,   1.06,   1.03,   2
2005, 5, 4,  30.12,   1.23,   0.79,   1.03,   1
2005, 5, 5,  29.78,   0.92,   0.45,   1.03,   1
2005, 5, 6,  30.08,   1.24,   0.75,   1.03,   1
2005, 5, 7,  29.94,   1.12,   0.61,   1.03,   1
2005, 5, 8,  29.62,   0.82,   0.29,   1.03,   1
2005, 5, 9,  29.66,   0.89,   0.33,   1.03,   1
2005, 5,10,  30.31,   1.56,   0.98,   1.03,   1
2005, 5,11,  30.61,   1.88,   1.28,   1.21,   2
2005, 5,12,  30.89,   2.19,   1.56,   1.43,   2
2005, 5,13,  30.12,   1.44,   0.79,   1.43,   1
2005, 5,14,  30.31,   1.65,   0.98,   1.43,   1
2005, 5,15,  30.51,   1.88,   1.18,   1.60,   2
2005, 5,16,  29.87,   1.30,   0.54,   1.60,   1
2005, 5,17,  29.71,   1.21,   0.38,   1.60,   1
2005, 5,18,  29.12,   0.68,  -0.21,   1.60,   0
2005, 5,19,  29.55,   1.18,   0.22,   1.60,   1
2005, 5,20,  29.66,   1.35,   0.33,   1.60,   1
2005, 5,21,  29.88,   1.64,   0.55,   1.60,   1
2005, 5,22,  29.79,   1.61,   0.46,   1.60,   1
2005, 5,23,  30.06,   1.95,   0.73,   1.60,   1
2005, 5,24,  30.13,   2.08,   0.80,   1.60,   1
2005, 5,25,  29.96,   1.98,   0.63,   1.60,   1
2005, 5,26,  29.12,   1.20,  -0.21,   1.60,   0
2005, 5,27,  29.12,   1.27,  -0.21,   1.60,   0
2005, 5,28,  29.61,   1.82,   0.28,   1.60,   1
2005, 5,29,  30.08,   2.36,   0.75,   1.60,   1
2005, 5,30,  29.43,   1.77,   0.10,   1.60,   1
2005, 5,31,  29.23,   1.64,  -0.10,   1.60,   0
2005, 6, 1,  28.95,   1.42,  -0.38,   1.60,   0
2005, 6, 2,  28.98,   1.52,  -0.35,   1.60,   0
2005, 6, 3,  29.16,   1.76,  -0.17,   1.60,   0
2005, 6, 4,  28.60,   1.27,  -0.73,   1.60,   0
2005, 6, 5,  28.47,   1.20,  -0.86,   1.60,   0
2005, 6, 6,  28.06,   0.86,  -1.27,   1.60,   0
2005, 6, 7,  27.95,   0.81,  -1.38,   1.60,   0
2005, 6, 8,  27.88,   0.81,  -1.45,   1.60,   0
2005, 6, 9,  27.81,   0.80,  -1.52,   1.60,   0
2005, 6,10,  27.75,   0.81,  -1.58,   1.60,   0
2005, 6,11,  27.76,   0.88,  -1.57,   1.60,   0
2005, 6,12,  27.79,   0.98,  -1.54,   1.60,   0
2005, 6,13,  27.80,   1.05,  -1.53,   1.60,   0
2005, 6,14,  27.88,   1.20,  -1.45,   1.60,   0
2005, 6,15,  27.99,   1.37,  -1.34,   1.60,   0
2005, 6,16,  27.74,   1.14,  -1.59,   1.60,   0
2005, 6,17,  27.74,   1.17,  -1.59,   1.60,   0
2005, 6,18,  27.82,   1.27,  -1.51,   1.60,   0
2005, 6,19,  27.39,   0.87,  -1.94,   1.60,   0
2005, 6,20,  26.88,   0.38,  -2.45,   1.60,   0
2005, 6,21,  26.78,   0.31,  -2.55,   1.60,   0
2005, 6,22,  26.66,   0.21,  -2.67,   1.60,   0
2005, 6,23,  26.83,   0.41,  -2.50,   1.60,   0
2005, 6,24,  26.87,   0.47,  -2.46,   1.60,   0
2005, 6,25,  26.71,   0.34,  -2.62,   1.60,   0
2005, 6,26,  26.57,   0.22,  -2.76,   1.60,   0
2005, 6,27,  26.47,   0.15,  -2.86,   1.60,   0
2005, 6,28,  27.37,   1.07,  -1.96,   1.60,   0
2005, 6,29,  27.45,   1.18,  -1.88,   1.60,   0
2005, 6,30,  27.42,   1.17,  -1.91,   1.60,   0
2005, 7, 1,  27.53,   1.31,  -1.80,   1.60,   0
2005, 7, 2,  27.46,   1.26,  -1.87,   1.60,   0
2005, 7, 3,  26.94,   0.77,  -2.39,   1.60,   0
2005, 7, 4,  26.43,   0.28,  -2.90,   1.60,   0
2005, 7, 5,  26.29,   0.16,  -3.04,   1.60,   0
2005, 7, 6,  26.19,   0.09,  -3.14,   1.60,   0
2005, 7, 7,  26.59,   0.51,  -2.74,   1.60,   0
2005, 7, 8,  26.74,   0.69,  -2.59,   1.60,   0
2005, 7, 9,  26.69,   0.66,  -2.64,   1.60,   0
2005, 7,10,  26.72,   0.72,  -2.61,   1.60,   0
2005, 7,11,  26.65,   0.67,  -2.68,   1.60,   0
2005, 7,12,  26.59,   0.64,  -2.74,   1.60,   0
2005, 7,13,  26.46,   0.53,  -2.87,   1.60,   0
2005, 7,14,  26.36,   0.46,  -2.97,   1.60,   0
2005, 7,15,  26.03,   0.15,  -3.30,   1.60,   0
2005, 7,16,  25.96,   0.08,  -3.37,   1.60,   0
2005, 7,17,  26.21,   0.33,  -3.12,   1.60,   0
2005, 7,18,  26.22,   0.35,  -3.11,   1.60,   0
2005, 7,19,  26.06,   0.19,  -3.27,   1.45,   0
2005, 7,20,  25.45,  -0.42,  -3.88,   1.25,   0
2005, 7,21,  25.70,  -0.17,  -3.63,   1.05,   0
2005, 7,22,  25.63,  -0.24,  -3.70,   1.05,   0
2005, 7,23,  25.69,  -0.18,  -3.64,   1.05,   0
2005, 7,24,  25.58,  -0.29,  -3.75,   0.89,   0
2005, 7,25,  25.91,   0.04,  -3.42,   0.73,   0
2005, 7,26,  25.68,  -0.19,  -3.65,   0.58,   0
2005, 7,27,  25.74,  -0.12,  -3.59,   0.58,   0
2005, 7,28,  26.03,   0.17,  -3.30,   0.58,   0
2005, 7,29,  26.26,   0.40,  -3.07,   0.58,   0
2005, 7,30,  26.09,   0.23,  -3.24,   0.58,   0
2005, 7,31,  26.05,   0.19,  -3.28,   0.58,   0
2005, 8, 1,  26.31,   0.45,  -3.02,   0.58,   0
2005, 8, 2,  25.85,  -0.01,  -3.48,   0.58,   0
2005, 8, 3,  25.93,   0.07,  -3.40,   0.39,   0
2005, 8, 4,  25.83,  -0.02,  -3.50,   0.17,   0
2005, 8, 5,  25.68,  -0.17,  -3.65,   0.17,   0
2005, 8, 6,  25.40,  -0.45,  -3.93,   0.17,   0
2005, 8, 7,  25.63,  -0.22,  -3.70,   0.00,   0
2005, 8, 8,  25.09,  -0.76,  -4.24,   0.00,   0
2005, 8, 9,  25.38,  -0.47,  -3.95,   0.00,   0
2005, 8,10,  25.32,  -0.53,  -4.01,   0.00,   0
2005, 8,11,  25.10,  -0.75,  -4.23,   0.00,   0
2005, 8,12,  25.39,  -0.46,  -3.94,   0.00,   0
2005, 8,13,  25.22,  -0.62,  -4.11,   0.00,   0
2005, 8,14,  25.42,  -0.42,  -3.91,   0.00,   0
2005, 8,15,  25.63,  -0.21,  -3.70,   0.00,   0
2005, 8,16,  25.51,  -0.36,  -3.82,   0.00,   0
2005, 8,17,  24.89,  -1.01,  -4.44,   0.00,   0
2005, 8,18,  24.98,  -0.95,  -4.35,   0.00,   0
2005, 8,19,  25.34,  -0.62,  -3.99,   0.00,   0
2005, 8,20,  25.57,  -0.42,  -3.76,   0.00,   0
2005, 8,21,  25.43,  -0.59,  -3.90,   0.00,   0
2005, 8,22,  25.39,  -0.66,  -3.94,   0.00,   0
2005, 8,23,  25.75,  -0.33,  -3.58,   0.00,   0
2005, 8,24,  25.71,  -0.40,  -3.62,   0.00,   0
2005, 8,25,  25.58,  -0.56,  -3.75,   0.00,   0
2005, 8,26,  25.60,  -0.57,  -3.73,   0.00,   0
2005, 8,27,  25.42,  -0.78,  -3.91,   0.00,   0
2005, 8,28,  25.57,  -0.66,  -3.76,   0.00,   0
2005, 8,29,  25.62,  -0.64,  -3.71,   0.00,   0
2005, 8,30,  25.84,  -0.45,  -3.49,   0.00,   0
2005, 8,31,  25.69,  -0.63,  -3.64,   0.00,   0
2005, 9, 1,  25.79,  -0.56,  -3.54,   0.00,   0
2005, 9, 2,  26.14,  -0.24,  -3.19,   0.00,   0
2005, 9, 3,  26.27,  -0.14,  -3.06,   0.00,   0
2005, 9, 4,  26.89,   0.45,  -2.44,   0.00,   0
2005, 9, 5,  26.97,   0.50,  -2.36,   0.00,   0
2005, 9, 6,  26.97,   0.47,  -2.36,   0.00,   0
2005, 9, 7,  27.03,   0.50,  -2.30,   0.00,   0
2005, 9, 8,  27.07,   0.51,  -2.26,   0.00,   0
2005, 9, 9,  27.26,   0.66,  -2.07,   0.00,   0
2005, 9,10,  27.26,   0.63,  -2.07,   0.00,   0
2005, 9,11,  27.13,   0.47,  -2.20,   0.00,   0
2005, 9,12,  26.81,   0.12,  -2.52,   0.00,   0
2005, 9,13,  27.04,   0.32,  -2.29,   0.00,   0
2005, 9,14,  27.39,   0.64,  -1.94,   0.00,   0
2005, 9,15,  27.46,   0.68,  -1.87,   0.00,   0
2005, 9,16,  27.35,   0.55,  -1.98,   0.00,   0
2005, 9,17,  27.31,   0.49,  -2.02,   0.00,   0
2005, 9,18,  27.35,   0.50,  -1.98,   0.00,   0
2005, 9,19,  27.98,   1.11,  -1.35,   0.00,   0
2005, 9,20,  27.86,   0.97,  -1.47,   0.00,   0
2005, 9,21,  27.80,   0.89,  -1.53,   0.00,   0
2005, 9,22,  27.78,   0.84,  -1.55,   0.00,   0
2005, 9,23,  27.50,   0.54,  -1.83,   0.00,   0
2005, 9,24,  27.49,   0.51,  -1.84,   0.00,   0
2005, 9,25,  27.48,   0.47,  -1.85,   0.00,   0
2005, 9,26,  27.76,   0.73,  -1.57,   0.00,   0
2005, 9,27,  27.38,   0.33,  -1.95,   0.00,   0
2005, 9,28,  27.17,   0.09,  -2.16,   0.00,   0
2005, 9,29,  26.83,  -0.27,  -2.50,   0.00,   0
2005, 9,30,  26.75,  -0.37,  -2.58,   0.00,   0
2005,10, 1,  27.72,   0.57,  -1.61,   0.00,   0
2005,10, 2,  27.62,   0.45,  -1.71,   0.00,   0
2005,10, 3,  27.63,   0.44,  -1.70,   0.00,   0
2005,10, 4,  27.97,   0.75,  -1.36,   0.00,   0
2005,10, 5,  27.99,   0.75,  -1.34,   0.00,   0
2005,10, 6,  28.24,   0.98,  -1.09,   0.00,   0
2005,10, 7,  28.82,   1.53,  -0.51,   0.00,   0
2005,10, 8,  28.66,   1.35,  -0.67,   0.00,   0
2005,10, 9,  28.54,   1.21,  -0.79,   0.00,   0
2005,10,10,  28.56,   1.20,  -0.77,   0.00,   0
2005,10,11,  28.82,   1.44,  -0.51,   0.00,   0
2005,10,12,  28.13,   0.73,  -1.20,   0.00,   0
2005,10,13,  27.19,  -0.23,  -2.14,   0.00,   0
2005,10,14,  27.38,  -0.07,  -1.95,   0.00,   0
2005,10,15,  27.70,   0.23,  -1.63,   0.00,   0
2005,10,16,  27.15,  -0.34,  -2.18,   0.00,   0
2005,10,17,  27.91,   0.41,  -1.42,   0.00,   0
2005,10,18,  28.32,   0.80,  -1.01,   0.00,   0
2005,10,19,  27.69,   0.16,  -1.64,   0.00,   0
2005,10,20,  27.76,   0.21,  -1.57,   0.00,   0
2005,10,21,  28.23,   0.67,  -1.10,   0.00,   0
2005,10,22,  28.31,   0.73,  -1.02,   0.00,   0
2005,10,23,  28.32,   0.73,  -1.01,   0.00,   0
2005,10,24,  28.22,   0.61,  -1.11,   0.00,   0
2005,10,25,  27.77,   0.15,  -1.56,   0.00,   0
2005,10,26,  27.71,   0.07,  -1.62,   0.00,   0
2005,10,27,  28.10,   0.45,  -1.23,   0.00,   0
2005,10,28,  28.62,   0.95,  -0.71,   0.00,   0
2005,10,29,  28.67,   0.99,  -0.66,   0.00,   0
2005,10,30,  28.52,   0.82,  -0.81,   0.00,   0
2005,10,31,  28.31,   0.60,  -1.02,   0.00,   0
2005,11, 1,  28.26,   0.53,  -1.07,   0.00,   0
2005,11, 2,  28.15,   0.41,  -1.18,   0.00,   0
2005,11, 3,  28.13,   0.37,  -1.20,   0.00,   0
2005,11, 4,  28.05,   0.28,  -1.28,   0.00,   0
2005,11, 5,  28.25,   0.46,  -1.08,   0.00,   0
2005,11, 6,  28.48,   0.68,  -0.85,   0.00,   0
2005,11, 7,  28.70,   0.88,  -0.63,   0.00,   0
2005,11, 8,  28.63,   0.80,  -0.70,   0.00,   0
2005,11, 9,  28.32,   0.47,  -1.01,   0.00,   0
2005,11,10,  28.40,   0.54,  -0.93,   0.00,   0
2005,11,11,  28.31,   0.43,  -1.02,   0.00,   0
2005,11,12,  28.36,   0.46,  -0.97,   0.00,   0
2005,11,13,  28.39,   0.48,  -0.94,   0.00,   0
2005,11,14,  28.75,   0.82,  -0.58,   0.00,   0
2005,11,15,  29.22,   1.28,  -0.11,   0.00,   0
2005,11,16,  29.54,   1.60,   0.21,   0.00,   1
2005,11,17,  28.87,   0.93,  -0.46,   0.00,   0
2005,11,18,  28.74,   0.80,  -0.59,   0.00,   0
2005,11,19,  28.39,   0.45,  -0.94,   0.00,   0
2005,11,20,  28.31,   0.37,  -1.02,   0.00,   0
2005,11,21,  28.73,   0.79,  -0.60,   0.00,   0
2005,11,22,  28.53,   0.59,  -0.80,   0.00,   0
2005,11,23,  29.18,   1.24,  -0.15,   0.00,   0
2005,11,24,  28.05,   0.11,  -1.28,   0.00,   0
2005,11,25,  27.92,  -0.02,  -1.41,   0.00,   0
2005,11,26,  28.21,   0.27,  -1.12,   0.00,   0
2005,11,27,  28.55,   0.61,  -0.78,   0.00,   0
2005,11,28,  28.52,   0.58,  -0.81,   0.00,   0
2005,11,29,  28.44,   0.50,  -0.89,   0.00,   0
2005,11,30,  28.42,   0.48,  -0.91,   0.00,   0
2005,12, 1,  27.69,  -0.24,  -1.64,   0.00,   0
2005,12, 2,  27.68,  -0.25,  -1.65,   0.00,   0
2005,12, 3,  27.74,  -0.19,  -1.59,   0.00,   0
2005,12, 4,  27.85,  -0.08,  -1.48,   0.00,   0
2005,12, 5,  27.95,   0.02,  -1.38,   0.00,   0
2005,12, 6,  27.78,  -0.15,  -1.55,   0.00,   0
2005,12, 7,  28.45,   0.52,  -0.88,   0.00,   0
2005,12, 8,  28.45,   0.52,  -0.88,   0.00,   0
2005,12, 9,  28.34,   0.41,  -0.99,   0.00,   0
2005,12,10,  28.27,   0.34,  -1.06,   0.00,   0
2005,12,11,  28.25,   0.32,  -1.08,   0.00,   0
2005,12,12,  28.27,   0.34,  -1.06,   0.00,   0
2005,12,13,  28.04,   0.11,  -1.29,   0.00,   0
2005,12,14,  27.90,  -0.03,  -1.43,   0.00,   0
2005,12,15,  27.98,   0.05,  -1.35,   0.00,   0
2005,12,16,  27.77,  -0.16,  -1.56,   0.00,   0
2005,12,17,  27.35,  -0.59,  -1.98,   0.00,   0
2005,12,18,  27.26,  -0.68,  -2.07,   0.00,   0
2005,12,19,  27.34,  -0.60,  -1.99,   0.00,   0
2005,12,20,  27.90,  -0.05,  -1.43,   0.00,   0
2005,12,21,  28.23,   0.28,  -1.10,   0.00,   0
2005,12,22,  28.20,   0.25,  -1.13,   0.00,   0
2005,12,23,  28.12,   0.16,  -1.21,   0.00,   0
2005,12,24,  28.00,   0.04,  -1.33,   0.00,   0
2005,12,25,  27.93,  -0.03,  -1.40,   0.00,   0
2005,12,26,  27.86,  -0.10,  -1.47,   0.00,   0
2005,12,27,  27.37,  -0.60,  -1.96,   0.00,   0
2005,12,28,  27.44,  -0.53,  -1.89,   0.00,   0
2005,12,29,  27.54,  -0.43,  -1.79,   0.00,   0
2005,12,30,  27.66,  -0.32,  -1.67,   0.00,   0
2005,12,31,  27.41,  -0.57,  -1.92,   0.00,   0
2006, 1, 1,  27.85,  -0.13,  -1.48,   0.00,   0
2006, 1, 2,  27.61,  -0.38,  -1.72,   0.00,   0
2006, 1, 3,  27.57,  -0.42,  -1.76,   0.00,   0
2006, 1, 4,  27.66,  -0.33,  -1.67,   0.00,   0
2006, 1, 5,  27.60,  -0.40,  -1.73,   0.00,   0
2006, 1, 6,  27.51,  -0.49,  -1.82,   0.00,   0
2006, 1, 7,  27.42,  -0.58,  -1.91,   0.00,   0
2006, 1, 8,  27.26,  -0.75,  -2.07,   0.00,   0
2006, 1, 9,  27.32,  -0.69,  -2.01,   0.00,   0
2006, 1,10,  27.53,  -0.48,  -1.80,   0.00,   0
2006, 1,11,  27.67,  -0.35,  -1.66,   0.00,   0
2006, 1,12,  27.82,  -0.20,  -1.51,   0.00,   0
2006, 1,13,  27.77,  -0.25,  -1.56,   0.00,   0
2006, 1,14,  27.72,  -0.31,  -1.61,   0.00,   0
2006, 1,15,  27.93,  -0.10,  -1.40,   0.00,   0
2006, 1,16,  28.28,   0.23,  -1.05,   0.00,   0
2006, 1,17,  27.85,  -0.22,  -1.48,   0.00,   0
2006, 1,18,  27.62,  -0.47,  -1.71,   0.00,   0
2006, 1,19,  27.39,  -0.72,  -1.94,   0.00,   0
2006, 1,20,  27.97,  -0.16,  -1.36,   0.00,   0
2006, 1,21,  28.34,   0.19,  -0.99,   0.00,   0
2006, 1,22,  28.30,   0.13,  -1.03,   0.00,   0
2006, 1,23,  27.94,  -0.25,  -1.39,   0.00,   0
2006, 1,24,  28.16,  -0.05,  -1.17,   0.00,   0
2006, 1,25,  27.99,  -0.24,  -1.34,   0.00,   0
2006, 1,26,  27.96,  -0.29,  -1.37,   0.00,   0
2006, 1,27,  27.76,  -0.51,  -1.57,   0.00,   0
2006, 1,28,  27.63,  -0.66,  -1.70,   0.00,   0
2006, 1,29,  27.63,  -0.68,  -1.70,   0.00,   0
2006, 1,30,  27.68,  -0.65,  -1.65,   0.00,   0
2006, 1,31,  27.63,  -0.72,  -1.70,   0.00,   0
2006, 2, 1,  28.42,   0.06,  -0.91,   0.00,   0
2006, 2, 2,  28.69,   0.31,  -0.64,   0.00,   0
2006, 2, 3,  28.80,   0.40,  -0.53,   0.00,   0
2006, 2, 4,  28.33,  -0.09,  -1.00,   0.00,   0
2006, 2, 5,  28.09,  -0.35,  -1.24,   0.00,   0
2006, 2, 6,  28.61,   0.15,  -0.72,   0.00,   0
2006, 2, 7,  28.85,   0.37,  -0.48,   0.00,   0
2006, 2, 8,  28.71,   0.21,  -0.62,   0.00,   0
2006, 2, 9,  28.54,   0.02,  -0.79,   0.00,   0
2006, 2,10,  28.26,  -0.28,  -1.07,   0.00,   0
2006, 2,11,  27.11,  -1.45,  -2.22,   0.00,   0
2006, 2,12,  27.10,  -1.48,  -2.23,   0.00,   0
2006, 2,13,  27.18,  -1.42,  -2.15,   0.00,   0
2006, 2,14,  28.33,  -0.29,  -1.00,   0.00,   0
2006, 2,15,  28.38,  -0.26,  -0.95,   0.00,   0
2006, 2,16,  28.42,  -0.23,  -0.91,   0.00,   0
2006, 2,17,  28.75,   0.09,  -0.58,   0.00,   0
2006, 2,18,  28.66,  -0.01,  -0.67,   0.00,   0
2006, 2,19,  28.05,  -0.63,  -1.28,   0.00,   0
2006, 2,20,  28.31,  -0.38,  -1.02,   0.00,   0
2006, 2,21,  28.24,  -0.46,  -1.09,   0.00,   0
2006, 2,22,  28.24,  -0.47,  -1.09,   0.00,   0
2006, 2,23,  27.39,  -1.33,  -1.94,   0.00,   0
2006, 2,24,  26.54,  -2.20,  -2.79,   0.00,   0
2006, 2,25,  26.92,  -1.83,  -2.41,   0.00,   0
2006, 2,26,  27.28,  -1.48,  -2.05,   0.00,   0
2006, 2,27,  28.16,  -0.61,  -1.17,   0.00,   0
2006, 2,28,  28.42,  -0.36,  -0.91,   0.00,   0
2006, 3, 1,  28.45,  -0.34,  -0.88,   0.00,   0
2006, 3, 2,  28.45,  -0.35,  -0.88,   0.00,   0
2006, 3, 3,  28.31,  -0.50,  -1.02,   0.00,   0
2006, 3, 4,  27.82,  -1.00,  -1.51,   0.00,   0
2006, 3, 5,  27.32,  -1.51,  -2.01,   0.00,   0
2006, 3, 6,  27.83,  -1.01,  -1.50,   0.00,   0
2006, 3, 7,  27.75,  -1.10,  -1.58,   0.00,   0
