YEAR, M, D,    SST,   SSTA,     HS,    DHW, BAA
1999, 9,24,  27.12,   0.00,  -2.21,   0.00,   0
1999, 9,25,  27.31,   0.17,  -2.02,   0.00,   0
1999, 9,26,  27.38,   0.22,  -1.95,   0.00,   0
1999, 9,27,  27.27,   0.09,  -2.06,   0.00,   0
1999, 9,28,  26.92,  -0.28,  -2.41,   0.00,   0
1999, 9,29,  27.19,  -0.03,  -2.14,   0.00,   0
1999, 9,30,  27.43,   0.18,  -1.90,   0.00,   0
1999,10, 1,  27.44,   0.17,  -1.89,   0.00,   0
1999,10, 2,  27.35,   0.06,  -1.98,   0.00,   0
1999,10, 3,  27.56,   0.25,  -1.77,   0.00,   0
1999,10, 4,  27.60,   0.27,  -1.73,   0.00,   0
1999,10, 5,  27.19,  -0.16,  -2.14,   0.00,   0
1999,10, 6,  27.27,  -0.10,  -2.06,   0.00,   0
1999,10, 7,  27.46,   0.06,  -1.87,   0.00,   0
1999,10, 8,  27.36,  -0.06,  -1.97,   0.00,   0
1999,10, 9,  27.44,   0.00,  -1.89,   0.00,   0
1999,10,10,  26.87,  -0.59,  -2.46,   0.00,   0
1999,10,11,  26.82,  -0.66,  -2.51,   0.00,   0
1999,10,12,  26.95,  -0.55,  -2.38,   0.00,   0
1999,10,13,  26.99,  -0.53,  -2.34,   0.00,   0
1999,10,14,  26.92,  -0.62,  -2.41,   0.00,   0
1999,10,15,  26.76,  -0.81,  -2.57,   0.00,   0
1999,10,16,  26.65,  -0.93,  -2.68,   0.00,   0
1999,10,17,  26.87,  -0.72,  -2.46,   0.00,   0
1999,10,18,  27.18,  -0.43,  -2.15,   0.00,   0
1999,10,19,  26.62,  -1.00,  -2.71,   0.00,   0
1999,10,20,  26.19,  -1.44,  -3.14,   0.00,   0
1999,10,21,  26.19,  -1.46,  -3.14,   0.00,   0
1999,10,22,  26.63,  -1.03,  -2.70,   0.00,   0
1999,10,23,  26.75,  -0.93,  -2.58,   0.00,   0
1999,10,24,  26.94,  -0.75,  -2.39,   0.00,   0
1999,10,25,  26.94,  -0.76,  -2.39,   0.00,   0
1999,10,26,  27.04,  -0.68,  -2.29,   0.00,   0
1999,10,27,  27.20,  -0.53,  -2.13,   0.00,   0
1999,10,28,  27.07,  -0.67,  -2.26,   0.00,   0
1999,10,29,  26.71,  -1.05,  -2.62,   0.00,   0
1999,10,30,  27.34,  -0.43,  -1.99,   0.00,   0
1999,10,31,  27.77,  -0.02,  -1.56,   0.00,   0
1999,11, 1,  27.64,  -0.16,  -1.69,   0.00,   0
1999,11, 2,  27.46,  -0.35,  -1.87,   0.00,   0
1999,11, 3,  27.52,  -0.31,  -1.81,   0.00,   0
1999,11, 4,  27.76,  -0.08,  -1.57,   0.00,   0
1999,11, 5,  27.72,  -0.13,  -1.61,   0.00,   0
1999,11, 6,  27.12,  -0.75,  -2.21,   0.00,   0
1999,11, 7,  27.78,  -0.10,  -1.55,   0.00,   0
1999,11, 8,  27.97,   0.07,  -1.36,   0.00,   0
1999,11, 9,  28.03,   0.12,  -1.30,   0.00,   0
1999,11,10,  28.08,   0.16,  -1.25,   0.00,   0
1999,11,11,  27.98,   0.04,  -1.35,   0.00,   0
1999,11,12,  27.91,  -0.04,  -1.42,   0.00,   0
1999,11,13,  27.86,  -0.10,  -1.47,   0.00,   0
1999,11,14,  27.93,  -0.05,  -1.40,   0.00,   0
1999,11,15,  28.11,   0.12,  -1.22,   0.00,   0
1999,11,16,  28.99,   1.00,  -0.34,   0.00,   0
1999,11,17,  29.34,   1.35,   0.01,   0.00,   1
1999,11,18,  28.55,   0.56,  -0.78,   0.00,   0
1999,11,19,  28.34,   0.36,  -0.99,   0.00,   0
1999,11,20,  28.22,   0.24,  -1.11,   0.00,   0
1999,11,21,  28.05,   0.07,  -1.28,   0.00,   0
1999,11,22,  27.98,   0.00,  -1.35,   0.00,   0
1999,11,23,  27.98,   0.00,  -1.35,   0.00,   0
1999,11,24,  27.99,   0.01,  -1.34,   0.00,   0
1999,11,25,  27.99,   0.02,  -1.34,   0.00,   0
1999,11,26,  27.88,  -0.09,  -1.45,   0.00,   0
1999,11,27,  27.53,  -0.44,  -1.80,   0.00,   0
1999,11,28,  27.47,  -0.50,  -1.86,   0.00,   0
1999,11,29,  27.54,  -0.43,  -1.79,   0.00,   0
1999,11,30,  27.35,  -0.62,  -1.98,   0.00,   0
1999,12, 1,  27.28,  -0.68,  -2.05,   0.00,   0
1999,12, 2,  26.90,  -1.06,  -2.43,   0.00,   0
1999,12, 3,  27.86,  -0.10,  -1.47,   0.00,   0
1999,12, 4,  28.37,   0.41,  -0.96,   0.00,   0
1999,12, 5,  28.25,   0.29,  -1.08,   0.00,   0
1999,12, 6,  28.10,   0.15,  -1.23,   0.00,   0
1999,12, 7,  28.67,   0.72,  -0.66,   0.00,   0
1999,12, 8,  29.10,   1.15,  -0.23,   0.00,   0
1999,12, 9,  29.14,   1.19,  -0.19,   0.00,   0
1999,12,10,  28.79,   0.84,  -0.54,   0.00,   0
1999,12,11,  28.68,   0.73,  -0.65,   0.00,   0
1999,12,12,  28.84,   0.90,  -0.49,   0.00,   0
1999,12,13,  29.44,   1.50,   0.11,   0.00,   1
1999,12,14,  29.40,   1.46,   0.07,   0.00,   1
1999,12,15,  29.32,   1.38,  -0.01,   0.00,   0
1999,12,16,  29.06,   1.12,  -0.27,   0.00,   0
1999,12,17,  29.08,   1.13,  -0.25,   0.00,   0
1999,12,18,  29.03,   1.08,  -0.30,   0.00,   0
1999,12,19,  28.88,   0.93,  -0.45,   0.00,   0
1999,12,20,  28.07,   0.12,  -1.26,   0.00,   0
1999,12,21,  27.85,  -0.11,  -1.48,   0.00,   0
1999,12,22,  27.91,  -0.05,  -1.42,   0.00,   0
1999,12,23,  28.53,   0.57,  -0.80,   0.00,   0
1999,12,24,  28.13,   0.17,  -1.20,   0.00,   0
1999,12,25,  27.83,  -0.14,  -1.50,   0.00,   0
1999,12,26,  27.42,  -0.55,  -1.91,   0.00,   0
1999,12,27,  27.04,  -0.93,  -2.29,   0.00,   0
1999,12,28,  27.53,  -0.45,  -1.80,   0.00,   0
1999,12,29,  27.47,  -0.51,  -1.86,   0.00,   0
1999,12,30,  27.31,  -0.67,  -2.02,   0.00,   0
1999,12,31,  27.30,  -0.68,  -2.03,   0.00,   0
2000, 1, 1,  28.31,   0.32,  -1.02,   0.00,   0
2000, 1, 2,  28.22,   0.23,  -1.11,   0.00,   0
2000, 1, 3,  28.03,   0.04,  -1.30,   0.00,   0
2000, 1, 4,  27.93,  -0.07,  -1.40,   0.00,   0
2000, 1, 5,  27.83,  -0.17,  -1.50,   0.00,   0
2000, 1, 6,  27.80,  -0.20,  -1.53,   0.00,   0
2000, 1, 7,  27.75,  -0.25,  -1.58,   0.00,   0
2000, 1, 8,  27.68,  -0.33,  -1.65,   0.00,   0
2000, 1, 9,  27.93,  -0.08,  -1.40,   0.00,   0
2000, 1,10,  27.83,  -0.18,  -1.50,   0.00,   0
2000, 1,11,  27.97,  -0.05,  -1.36,   0.00,   0
2000, 1,12,  28.77,   0.75,  -0.56,   0.00,   0
2000, 1,13,  29.09,   1.07,  -0.24,   0.00,   0
2000, 1,14,  28.96,   0.94,  -0.37,   0.00,   0
2000, 1,15,  28.35,   0.32,  -0.98,   0.00,   0
2000, 1,16,  28.28,   0.23,  -1.05,   0.00,   0
2000, 1,17,  28.28,   0.22,  -1.05,   0.00,   0
2000, 1,18,  28.31,   0.23,  -1.02,   0.00,   0
2000, 1,19,  28.63,   0.53,  -0.70,   0.00,   0
2000, 1,20,  29.02,   0.90,  -0.31,   0.00,   0
2000, 1,21,  28.83,   0.69,  -0.50,   0.00,   0
2000, 1,22,  28.24,   0.08,  -1.09,   0.00,   0
2000, 1,23,  27.97,  -0.21,  -1.36,   0.00,   0
2000, 1,24,  27.70,  -0.49,  -1.63,   0.00,   0
2000, 1,25,  27.62,  -0.59,  -1.71,   0.00,   0
2000, 1,26,  27.68,  -0.55,  -1.65,   0.00,   0
2000, 1,27,  28.10,  -0.15,  -1.23,   0.00,   0
2000, 1,28,  28.19,  -0.08,  -1.14,   0.00,   0
2000, 1,29,  28.56,   0.27,  -0.77,   0.00,   0
2000, 1,30,  28.93,   0.62,  -0.40,   0.00,   0
2000, 1,31,  29.45,   1.12,   0.12,   0.00,   1
2000, 2, 1,  29.42,   1.08,   0.09,   0.00,   1
2000, 2, 2,  29.19,   0.83,  -0.14,   0.00,   0
2000, 2, 3,  28.76,   0.38,  -0.57,   0.00,   0
2000, 2, 4,  28.90,   0.50,  -0.43,   0.00,   0
2000, 2, 5,  28.28,  -0.14,  -1.05,   0.00,   0
2000, 2, 6,  28.10,  -0.34,  -1.23,   0.00,   0
2000, 2, 7,  28.52,   0.06,  -0.81,   0.00,   0
2000, 2, 8,  28.81,   0.34,  -0.52,   0.00,   0
2000, 2, 9,  28.87,   0.38,  -0.46,   0.00,   0
2000, 2,10,  29.29,   0.78,  -0.04,   0.00,   0
2000, 2,11,  29.33,   0.80,   0.00,   0.00,   1
2000, 2,12,  29.31,   0.76,  -0.02,   0.00,   0
2000, 2,13,  29.26,   0.69,  -0.07,   0.00,   0
2000, 2,14,  29.14,   0.55,  -0.19,   0.00,   0
2000, 2,15,  29.06,   0.46,  -0.27,   0.00,   0
2000, 2,16,  29.22,   0.60,  -0.11,   0.00,   0
2000, 2,17,  28.92,   0.29,  -0.41,   0.00,   0
2000, 2,18,  28.65,   0.01,  -0.68,   0.00,   0
2000, 2,19,  28.83,   0.18,  -0.50,   0.00,   0
2000, 2,20,  28.93,   0.26,  -0.40,   0.00,   0
2000, 2,21,  28.93,   0.25,  -0.40,   0.00,   0
2000, 2,22,  29.01,   0.32,  -0.32,   0.00,   0
2000, 2,23,  28.77,   0.07,  -0.56,   0.00,   0
2000, 2,24,  27.57,  -1.14,  -1.76,   0.00,   0
2000, 2,25,  27.41,  -1.32,  -1.92,   0.00,   0
2000, 2,26,  27.48,  -1.26,  -1.85,   0.00,   0
2000, 2,27,  27.77,  -0.98,  -1.56,   0.00,   0
2000, 2,28,  28.17,  -0.59,  -1.16,   0.00,   0
2000, 2,29,  28.24,  -0.53,  -1.09,   0.00,   0
2000, 3, 1,  29.33,   0.54,   0.00,   0.00,   1
2000, 3, 2,  29.33,   0.53,   0.00,   0.00,   1
2000, 3, 3,  29.29,   0.48,  -0.04,   0.00,   0
2000, 3, 4,  29.13,   0.31,  -0.20,   0.00,   0
2000, 3, 5,  29.35,   0.51,   0.02,   0.00,   1
2000, 3, 6,  29.19,   0.34,  -0.14,   0.00,   0
2000, 3, 7,  29.11,   0.25,  -0.22,   0.00,   0
2000, 3, 8,  29.07,   0.20,  -0.26,   0.00,   0
2000, 3, 9,  29.06,   0.18,  -0.27,   0.00,   0
2000, 3,10,  29.02,   0.12,  -0.31,   0.00,   0
2000, 3,11,  29.29,   0.38,  -0.04,   0.00,   0
2000, 3,12,  29.14,   0.22,  -0.19,   0.00,   0
2000, 3,13,  29.06,   0.13,  -0.27,   0.00,   0
2000, 3,14,  29.12,   0.17,  -0.21,   0.00,   0
2000, 3,15,  29.10,   0.14,  -0.23,   0.00,   0
2000, 3,16,  28.87,  -0.10,  -0.46,   0.00,   0
2000, 3,17,  28.86,  -0.12,  -0.47,   0.00,   0
2000, 3,18,  29.24,   0.25,  -0.09,   0.00,   0
2000, 3,19,  29.21,   0.20,  -0.12,   0.00,   0
2000, 3,20,  29.48,   0.46,   0.15,   0.00,   1
2000, 3,21,  29.25,   0.22,  -0.08,   0.00,   0
2000, 3,22,  29.70,   0.66,   0.37,   0.00,   1
2000, 3,23,  29.74,   0.69,   0.41,   0.00,   1
2000, 3,24,  29.51,   0.44,   0.18,   0.00,   1
2000, 3,25,  29.15,   0.07,  -0.18,   0.00,   0
2000, 3,26,  29.87,   0.78,   0.54,   0.00,   1
2000, 3,27,  29.98,   0.88,   0.65,   0.00,   1
2000, 3,28,  29.68,   0.57,   0.35,   0.00,   1
2000, 3,29,  29.63,   0.51,   0.30,   0.00,   1
2000, 3,30,  29.69,   0.55,   0.36,   0.00,   1
2000, 3,31,  29.52,   0.37,   0.19,   0.00,   1
2000, 4, 1,  29.59,   0.43,   0.26,   0.00,   1
2000, 4, 2,  29.82,   0.65,   0.49,   0.00,   1
2000, 4, 3,  29.95,   0.77,   0.62,   0.00,   1
2000, 4, 4,  29.97,   0.77,   0.64,   0.00,   1
2000, 4, 5,  29.96,   0.75,   0.63,   0.00,   1
2000, 4, 6,  29.84,   0.62,   0.51,   0.00,   1
2000, 4, 7,  29.74,   0.51,   0.41,   0.00,   1
2000, 4, 8,  30.03,   0.79,   0.70,   0.00,   1
2000, 4, 9,  30.24,   0.98,   0.91,   0.00,   1
2000, 4,10,  30.54,   1.27,   1.21,   0.17,   2
2000, 4,11,  30.49,   1.21,   1.16,   0.34,   2
2000, 4,12,  30.37,   1.08,   1.04,   0.49,   2
2000, 4,13,  30.42,   1.12,   1.09,   0.64,   2
2000, 4,14,  30.47,   1.15,   1.14,   0.81,   2
2000, 4,15,  30.39,   1.06,   1.06,   0.96,   2
2000, 4,16,  30.36,   1.05,   1.03,   1.11,   2
2000, 4,17,  30.26,   0.97,   0.93,   1.11,   1
2000, 4,18,  30.24,   0.97,   0.91,   1.11,   1
2000, 4,19,  30.13,   0.88,   0.80,   1.11,   1
2000, 4,20,  30.13,   0.90,   0.80,   1.11,   1
2000, 4,21,  30.46,   1.26,   1.13,   1.27,   2
2000, 4,22,  30.17,   0.99,   0.84,   1.27,   1
2000, 4,23,  29.77,   0.61,   0.44,   1.27,   1
2000, 4,24,  29.63,   0.49,   0.30,   1.27,   1
2000, 4,25,  29.62,   0.50,   0.29,   1.27,   1
2000, 4,26,  29.65,   0.55,   0.32,   1.27,   1
2000, 4,27,  29.64,   0.56,   0.31,   1.27,   1
2000, 4,28,  30.13,   1.07,   0.80,   1.27,   1
2000, 4,29,  30.97,   1.93,   1.64,   1.50,   2
2000, 4,30,  30.87,   1.85,   1.54,   1.72,   2
2000, 5, 1,  30.27,   1.27,   0.94,   1.72,   1
2000, 5, 2,  30.13,   1.15,   0.80,   1.72,   1
2000, 5, 3,  30.19,   1.23,   0.86,   1.72,   1
2000, 5, 4,  29.48,   0.54,   0.15,   1.72,   1
2000, 5, 5,  29.50,   0.58,   0.17,   1.72,   1
2000, 5, 6,  29.66,   0.76,   0.33,   1.72,   1
2000, 5, 7,  29.44,   0.56,   0.11,   1.72,   1
2000, 5, 8,  29.32,   0.46,  -0.01,   1.72,   0
2000, 5, 9,  29.09,   0.25,  -0.24,   1.72,   0
2000, 5,10,  28.97,   0.16,  -0.36,   1.72,   0
2000, 5,11,  29.41,   0.62,   0.08,   1.72,   1
2000, 5,12,  29.24,   0.47,  -0.09,   1.72,   0
2000, 5,13,  28.81,   0.06,  -0.52,   1.72,   0
2000, 5,14,  28.42,  -0.31,  -0.91,   1.72,   0
2000, 5,15,  28.70,  -0.01,  -0.63,   1.72,   0
2000, 5,16,  29.35,   0.70,   0.02,   1.72,   1
2000, 5,17,  28.59,   0.00,  -0.74,   1.72,   0
2000, 5,18,  28.05,  -0.47,  -1.28,   1.72,   0
2000, 5,19,  27.96,  -0.50,  -1.37,   1.72,   0
2000, 5,20,  28.08,  -0.32,  -1.25,   1.72,   0
2000, 5,21,  28.08,  -0.25,  -1.25,   1.72,   0
2000, 5,22,  28.32,   0.05,  -1.01,   1.72,   0
2000, 5,23,  27.87,  -0.34,  -1.46,   1.72,   0
2000, 5,24,  27.34,  -0.81,  -1.99,   1.72,   0
2000, 5,25,  27.28,  -0.80,  -2.05,   1.72,   0
2000, 5,26,  27.19,  -0.83,  -2.14,   1.72,   0
2000, 5,27,  26.72,  -1.24,  -2.61,   1.72,   0
2000, 5,28,  26.64,  -1.25,  -2.69,   1.72,   0
2000, 5,29,  27.96,   0.13,  -1.37,   1.72,   0
2000, 5,30,  28.28,   0.51,  -1.05,   1.72,   0
2000, 5,31,  27.72,   0.02,  -1.61,   1.72,   0
2000, 6, 1,  27.52,  -0.12,  -1.81,   1.72,   0
2000, 6, 2,  27.20,  -0.38,  -2.13,   1.72,   0
2000, 6, 3,  27.21,  -0.31,  -2.12,   1.72,   0
2000, 6, 4,  26.93,  -0.52,  -2.40,   1.72,   0
2000, 6, 5,  26.62,  -0.77,  -2.71,   1.72,   0
2000, 6, 6,  26.68,  -0.65,  -2.65,   1.72,   0
2000, 6, 7,  26.51,  -0.75,  -2.82,   1.72,   0
2000, 6, 8,  26.39,  -0.81,  -2.94,   1.72,   0
2000, 6, 9,  25.73,  -1.41,  -3.60,   1.72,   0
2000, 6,10,  25.93,  -1.14,  -3.40,   1.72,   0
2000, 6,11,  26.01,  -1.00,  -3.32,   1.72,   0
2000, 6,12,  25.93,  -1.02,  -3.40,   1.72,   0
2000, 6,13,  26.00,  -0.89,  -3.33,   1.72,   0
2000, 6,14,  26.09,  -0.73,  -3.24,   1.72,   0
2000, 6,15,  26.53,  -0.23,  -2.80,   1.72,   0
2000, 6,16,  26.76,   0.03,  -2.57,   1.72,   0
2000, 6,17,  26.56,  -0.15,  -2.77,   1.72,   0
2000, 6,18,  26.44,  -0.24,  -2.89,   1.72,   0
2000, 6,19,  25.57,  -1.09,  -3.76,   1.72,   0
2000, 6,20,  25.20,  -1.43,  -4.13,   1.72,   0
2000, 6,21,  25.96,  -0.65,  -3.37,   1.72,   0
2000, 6,22,  26.30,  -0.28,  -3.03,   1.72,   0
2000, 6,23,  26.01,  -0.55,  -3.32,   1.72,   0
2000, 6,24,  26.01,  -0.52,  -3.32,   1.72,   0
2000, 6,25,  26.20,  -0.31,  -3.13,   1.72,   0
2000, 6,26,  26.41,  -0.07,  -2.92,   1.72,   0
2000, 6,27,  26.01,  -0.45,  -3.32,   1.72,   0
2000, 6,28,  25.67,  -0.77,  -3.66,   1.72,   0
2000, 6,29,  26.31,  -0.10,  -3.02,   1.72,   0
2000, 6,30,  26.10,  -0.29,  -3.23,   1.72,   0
2000, 7, 1,  25.88,  -0.48,  -3.45,   1.72,   0
2000, 7, 2,  25.80,  -0.54,  -3.53,   1.72,   0
2000, 7, 3,  25.87,  -0.44,  -3.46,   1.55,   0
2000, 7, 4,  25.90,  -0.39,  -3.43,   1.38,   0
2000, 7, 5,  25.57,  -0.69,  -3.76,   1.23,   0
2000, 7, 6,  25.48,  -0.76,  -3.85,   1.08,   0
2000, 7, 7,  25.42,  -0.79,  -3.91,   0.92,   0
2000, 7, 8,  25.44,  -0.75,  -3.89,   0.76,   0
2000, 7, 9,  25.44,  -0.72,  -3.89,   0.62,   0
2000, 7,10,  25.68,  -0.46,  -3.65,   0.62,   0
2000, 7,11,  25.89,  -0.22,  -3.44,   0.62,   0
2000, 7,12,  25.86,  -0.23,  -3.47,   0.62,   0
2000, 7,13,  26.22,   0.16,  -3.11,   0.62,   0
2000, 7,14,  26.25,   0.21,  -3.08,   0.45,   0
2000, 7,15,  26.54,   0.53,  -2.79,   0.45,   0
2000, 7,16,  26.64,   0.63,  -2.69,   0.45,   0
2000, 7,17,  26.65,   0.64,  -2.68,   0.45,   0
2000, 7,18,  26.53,   0.52,  -2.80,   0.45,   0
2000, 7,19,  26.61,   0.61,  -2.72,   0.45,   0
2000, 7,20,  26.19,   0.19,  -3.14,   0.45,   0
2000, 7,21,  26.29,   0.29,  -3.04,   0.45,   0
2000, 7,22,  26.78,   0.78,  -2.55,   0.22,   0
2000, 7,23,  26.73,   0.73,  -2.60,   0.00,   0
2000, 7,24,  26.89,   0.90,  -2.44,   0.00,   0
2000, 7,25,  26.91,   0.92,  -2.42,   0.00,   0
2000, 7,26,  27.25,   1.26,  -2.08,   0.00,   0
2000, 7,27,  26.94,   0.95,  -2.39,   0.00,   0
2000, 7,28,  26.39,   0.40,  -2.94,   0.00,   0
2000, 7,29,  26.22,   0.24,  -3.11,   0.00,   0
2000, 7,30,  26.15,   0.17,  -3.18,   0.00,   0
2000, 7,31,  26.15,   0.17,  -3.18,   0.00,   0
2000, 8, 1,  26.55,   0.57,  -2.78,   0.00,   0
2000, 8, 2,  26.54,   0.56,  -2.79,   0.00,   0
2000, 8, 3,  26.48,   0.51,  -2.85,   0.00,   0
2000, 8, 4,  26.48,   0.51,  -2.85,   0.00,   0
2000, 8, 5,  26.16,   0.19,  -3.17,   0.00,   0
2000, 8, 6,  26.06,   0.09,  -3.27,   0.00,   0
2000, 8, 7,  25.31,  -0.66,  -4.02,   0.00,   0
2000, 8, 8,  25.25,  -0.71,  -4.08,   0.00,   0
2000, 8, 9,  25.48,  -0.48,  -3.85,   0.00,   0
2000, 8,10,  25.54,  -0.42,  -3.79,   0.00,   0
2000, 8,11,  26.71,   0.75,  -2.62,   0.00,   0
2000, 8,12,  26.88,   0.92,  -2.45,   0.00,   0
2000, 8,13,  26.64,   0.69,  -2.69,   0.00,   0
2000, 8,14,  26.42,   0.47,  -2.91,   0.00,   0
2000, 8,15,  26.14,   0.19,  -3.19,   0.00,   0
2000, 8,16,  26.11,   0.13,  -3.22,   0.00,   0
2000, 8,17,  26.11,   0.10,  -3.22,   0.00,   0
2000, 8,18,  26.09,   0.05,  -3.24,   0.00,   0
2000, 8,19,  26.07,  -0.01,  -3.26,   0.00,   0
2000, 8,20,  26.69,   0.58,  -2.64,   0.00,   0
2000, 8,21,  26.56,   0.42,  -2.77,   0.00,   0
2000, 8,22,  26.59,   0.42,  -2.74,   0.00,   0
2000, 8,23,  26.49,   0.29,  -2.84,   0.00,   0
2000, 8,24,  26.26,   0.03,  -3.07,   0.00,   0
2000, 8,25,  26.31,   0.05,  -3.02,   0.00,   0
2000, 8,26,  26.47,   0.17,  -2.86,   0.00,   0
2000, 8,27,  26.63,   0.30,  -2.70,   0.00,   0
2000, 8,28,  26.65,   0.29,  -2.68,   0.00,   0
2000, 8,29,  26.64,   0.25,  -2.69,   0.00,   0
2000, 8,30,  26.35,  -0.07,  -2.98,   0.00,   0
2000, 8,31,  26.44,  -0.01,  -2.89,   0.00,   0
2000, 9, 1,  26.50,   0.01,  -2.83,   0.00,   0
2000, 9, 2,  26.54,   0.02,  -2.79,   0.00,   0
2000, 9, 3,  26.24,  -0.31,  -3.09,   0.00,   0
2000, 9, 4,  26.30,  -0.28,  -3.03,   0.00,   0
2000, 9, 5,  26.27,  -0.34,  -3.06,   0.00,   0
2000, 9, 6,  26.56,  -0.08,  -2.77,   0.00,   0
2000, 9, 7,  26.44,  -0.23,  -2.89,   0.00,   0
2000, 9, 8,  26.36,  -0.35,  -2.97,   0.00,   0
2000, 9, 9,  26.34,  -0.40,  -2.99,   0.00,   0
2000, 9,10,  26.26,  -0.51,  -3.07,   0.00,   0
2000, 9,11,  26.39,  -0.41,  -2.94,   0.00,   0
2000, 9,12,  26.36,  -0.47,  -2.97,   0.00,   0
2000, 9,13,  26.06,  -0.80,  -3.27,   0.00,   0
2000, 9,14,  26.01,  -0.89,  -3.32,   0.00,   0
2000, 9,15,  26.21,  -0.72,  -3.12,   0.00,   0
2000, 9,16,  26.23,  -0.72,  -3.10,   0.00,   0
2000, 9,17,  26.31,  -0.66,  -3.02,   0.00,   0
2000, 9,18,  26.54,  -0.45,  -2.79,   0.00,   0
2000, 9,19,  26.63,  -0.38,  -2.70,   0.00,   0
2000, 9,20,  26.75,  -0.28,  -2.58,   0.00,   0
2000, 9,21,  26.74,  -0.31,  -2.59,   0.00,   0
2000, 9,22,  26.74,  -0.34,  -2.59,   0.00,   0
2000, 9,23,  27.16,   0.06,  -2.17,   0.00,   0
2000, 9,24,  27.22,   0.10,  -2.11,   0.00,   0
2000, 9,25,  26.93,  -0.21,  -2.40,   0.00,   0
2000, 9,26,  26.81,  -0.35,  -2.52,   0.00,   0
2000, 9,27,  26.75,  -0.43,  -2.58,   0.00,   0
2000, 9,28,  26.75,  -0.45,  -2.58,   0.00,   0
2000, 9,29,  26.88,  -0.34,  -2.45,   0.00,   0
2000, 9,30,  26.91,  -0.34,  -2.42,   0.00,   0
2000,10, 1,  26.78,  -0.49,  -2.55,   0.00,   0
2000,10, 2,  26.71,  -0.58,  -2.62,   0.00,   0
2000,10, 3,  26.82,  -0.49,  -2.51,   0.00,   0
2000,10, 4,  27.16,  -0.17,  -2.17,   0.00,   0
2000,10, 5,  27.34,  -0.01,  -1.99,   0.00,   0
2000,10, 6,  27.53,   0.16,  -1.80,   0.00,   0
2000,10, 7,  27.61,   0.21,  -1.72,   0.00,   0
2000,10, 8,  27.20,  -0.22,  -2.13,   0.00,   0
2000,10, 9,  26.74,  -0.70,  -2.59,   0.00,   0
2000,10,10,  27.60,   0.14,  -1.73,   0.00,   0
2000,10,11,  27.64,   0.16,  -1.69,   0.00,   0
2000,10,12,  27.42,  -0.08,  -1.91,   0.00,   0
2000,10,13,  26.77,  -0.75,  -2.56,   0.00,   0
2000,10,14,  26.72,  -0.82,  -2.61,   0.00,   0
2000,10,15,  27.35,  -0.22,  -1.98,   0.00,   0
2000,10,16,  27.54,  -0.04,  -1.79,   0.00,   0
2000,10,17,  27.53,  -0.06,  -1.80,   0.00,   0
2000,10,18,  27.52,  -0.09,  -1.81,   0.00,   0
2000,10,19,  27.54,  -0.08,  -1.79,   0.00,   0
2000,10,20,  26.95,  -0.68,  -2.38,   0.00,   0
2000,10,21,  27.26,  -0.39,  -2.07,   0.00,   0
2000,10,22,  27.44,  -0.22,  -1.89,   0.00,   0
2000,10,23,  27.44,  -0.24,  -1.89,   0.00,   0
2000,10,24,  27.30,  -0.39,  -2.03,   0.00,   0
2000,10,25,  27.23,  -0.47,  -2.10,   0.00,   0
2000,10,26,  27.29,  -0.43,  -2.04,   0.00,   0
2000,10,27,  27.36,  -0.37,  -1.97,   0.00,   0
2000,10,28,  26.90,  -0.84,  -2.43,   0.00,   0
2000,10,29,  26.96,  -0.80,  -2.37,   0.00,   0
2000,10,30,  26.49,  -1.28,  -2.84,   0.00,   0
2000,10,31,  27.33,  -0.46,  -2.00,   0.00,   0
2000,11, 1,  27.56,  -0.24,  -1.77,   0.00,   0
2000,11, 2,  27.50,  -0.31,  -1.83,   0.00,   0
2000,11, 3,  27.44,  -0.39,  -1.89,   0.00,   0
2000,11, 4,  27.89,   0.05,  -1.44,   0.00,   0
2000,11, 5,  27.90,   0.05,  -1.43,   0.00,   0
2000,11, 6,  27.77,  -0.10,  -1.56,   0.00,   0
2000,11, 7,  27.80,  -0.08,  -1.53,   0.00,   0
2000,11, 8,  28.24,   0.34,  -1.09,   0.00,   0
2000,11, 9,  28.25,   0.34,  -1.08,   0.00,   0
2000,11,10,  27.72,  -0.20,  -1.61,   0.00,   0
2000,11,11,  27.62,  -0.32,  -1.71,   0.00,   0
2000,11,12,  27.08,  -0.87,  -2.25,   0.00,   0
2000,11,13,  26.77,  -1.19,  -2.56,   0.00,   0
2000,11,14,  28.18,   0.20,  -1.15,   0.00,   0
2000,11,15,  28.25,   0.26,  -1.08,   0.00,   0
2000,11,16,  28.08,   0.09,  -1.25,   0.00,   0
2000,11,17,  28.07,   0.08,  -1.26,   0.00,   0
2000,11,18,  28.35,   0.36,  -0.98,   0.00,   0
2000,11,19,  28.47,   0.49,  -0.86,   0.00,   0
2000,11,20,  28.38,   0.40,  -0.95,   0.00,   0
2000,11,21,  28.24,   0.26,  -1.09,   0.00,   0
2000,11,22,  28.13,   0.15,  -1.20,   0.00,   0
2000,11,23,  28.19,   0.21,  -1.14,   0.00,   0
2000,11,24,  28.49,   0.51,  -0.84,   0.00,   0
2000,11,25,  28.46,   0.49,  -0.87,   0.00,   0
2000,11,26,  28.69,   0.72,  -0.64,   0.00,   0
2000,11,27,  28.75,   0.78,  -0.58,   0.00,   0
2000,11,28,  28.17,   0.20,  -1.16,   0.00,   0
